bone_spur	clinical_finding
bone_spur	disease
endodontics	specialty
endodontics	dentistry
endodontics	dental_medicine
endodontics	medicine
endodontics	medical_specialty
endodontics	medical_science
endodontics	practice_of_medicine
endodontics	surgical_specialty
recurrent_cancer	clinical_finding
recurrent_cancer	disease
recurrent_cancer	malignant_tumor
recurrent_cancer	tumor
recurrent_cancer	cancer
neurohypophyseal_diabetes_insipidus	clinical_finding
neurohypophyseal_diabetes_insipidus	disease
neurohypophyseal_diabetes_insipidus	metabolic_disease
neurohypophyseal_diabetes_insipidus	diabetes
fixed_orthodontic_appliance	appliance
blood_product	biological_agent
chronic_post-traumatic_headache	headache_disorder
chronic_post-traumatic_headache	clinical_finding
chronic_post-traumatic_headache	disease
chronic_post-traumatic_headache	headache
peripheral_odontogenic_fibroma	proliferation
peripheral_odontogenic_fibroma	odontogenic_neoplasm
peripheral_odontogenic_fibroma	body_structure
peripheral_odontogenic_fibroma	lump
peripheral_odontogenic_fibroma	neoplasm
peripheral_odontogenic_fibroma	fibroma
bone_marrow	connective_tissue
bone_marrow	conjunctive_tissue
bone_marrow	animal_tissue
bone_marrow	body_structure
bone_marrow	anatomical_structure
bone_marrow	marrow
parent-infant_psychotherapy	therapy
parent-infant_psychotherapy	therapeutic_procedure
parent-infant_psychotherapy	psychotherapy
right_brain	cerebral_hemisphere
right_brain	hemisphere
right_brain	neural_structure
right_brain	anatomical_structure
right_brain	body_structure
neurosis	disturbance
neurosis	psychological_disorder
neurosis	psychiatric_condition
neurosis	folie
neurosis	mental_disturbance
neurosis	mental_illness
neurosis	mental_disorder
neurosis	sickness
neurosis	disorder
neurosis	disease
neurosis	pathological_state
disease_of_lung	clinical_finding
disease_of_lung	disease
venous_blood	blood
venous_blood	biofluid
venous_blood	body_fluid
venous_blood	fluid
neurogenesis	ontogenesis
neurogenesis	ontogeny
neurogenesis	maturation
neurogenesis	growth
neurogenesis	growing
pulmonary_artery_blood	arterial_blood
pulmonary_artery_blood	blood
pulmonary_artery_blood	body_fluid
single_lung_transplant	implantation
single_lung_transplant	grafting_procedure
single_lung_transplant	introduction
single_lung_transplant	transplantation
single_lung_transplant	procedure
single_lung_transplant	lung_transplant
single_lung_transplant	transplant
oral_cavity	orifice
oral_cavity	opening
oral_cavity	anatomical_structure
oral_cavity	body_structure
marginal_periodontitis	clinical_finding
marginal_periodontitis	periodontal_disease
marginal_periodontitis	periodontitis
marginal_periodontitis	disease
neuromyopathy	clinical_finding
neuromyopathy	disease
orthodontist	dentist
orthodontist	dental_practitioner
orthodontist	health_care_provider
orthodontist	health_professional
orthodontist	health_science
orthodontist	medical_practitioner
orthodontist	caregiver
orthodontist	primary_care_provider
orthodontist	pcp
orthodontist	healthcare_professional
synovial_joint	joint
synovial_joint	articulation
childhood_obesity	malady
childhood_obesity	illness
childhood_obesity	sickness
childhood_obesity	disorder
childhood_obesity	disease
oral_phase	phase
oral_phase	stage
frequent_headache	pain
frequent_headache	clinical_finding
frequent_headache	craniofacial_pain
frequent_headache	neurological_finding
frequent_headache	headache
arrowhead	plant
arrowhead	vegetable
lung_bud	body_structure
bloodletting	medical_care
bloodletting	medical_aid
bloodletting	treatment
bloodletting	intervention
bloodletting	aid
bloodletting	tending
bloodletting	attention
bloodletting	health_care
pulmonary_thromboembolism	vascular_disease
pulmonary_thromboembolism	thromboembolic_disease
pulmonary_thromboembolism	embolism
pulmonary_thromboembolism	soft_tissue_lesion
pulmonary_thromboembolism	clinical_finding
pulmonary_thromboembolism	pulmonary_embolism
pulmonary_thromboembolism	respiratory_disorder
pulmonary_thromboembolism	arterial_thrombosis
pulmonary_thromboembolism	thrombosis
pulmonary_thromboembolism	disease
pulmonary_thromboembolism	pulmonary_thrombosis
pulmonary_thromboembolism	thromboembolism
respiratory_arrest	clinical_finding
respiratory_arrest	respiratory_failure
respiratory_arrest	disease
respiratory_arrest	respiratory_disorder
respiratory_arrest	arrest
noncompetitive_inhibition	functions
noncompetitive_inhibition	inhibition
noncompetitive_inhibition	metabolism
autogenous_bone_graft	implantation
autogenous_bone_graft	bone_graft
autogenous_bone_graft	grafting_procedure
autogenous_bone_graft	introduction
autogenous_bone_graft	procedure
cancer_procoagulant	enzyme
cancer_procoagulant	hydrolase
cancer_procoagulant	protein
oculopharyngeal_muscular_dystrophy	dystrophy
oculopharyngeal_muscular_dystrophy	muscular_dystrophy
oculopharyngeal_muscular_dystrophy	hereditary_condition
oculopharyngeal_muscular_dystrophy	genetic_disorder
oculopharyngeal_muscular_dystrophy	genetic_disease
oculopharyngeal_muscular_dystrophy	genetic_abnormality
oculopharyngeal_muscular_dystrophy	inherited_disease
oculopharyngeal_muscular_dystrophy	genetic_defect
oculopharyngeal_muscular_dystrophy	inherited_disorder
oculopharyngeal_muscular_dystrophy	hereditary_disease
oculopharyngeal_muscular_dystrophy	congenital_disease
oculopharyngeal_muscular_dystrophy	malady
oculopharyngeal_muscular_dystrophy	illness
oculopharyngeal_muscular_dystrophy	sickness
oculopharyngeal_muscular_dystrophy	disorder
oculopharyngeal_muscular_dystrophy	disease
oculopharyngeal_muscular_dystrophy	congenital_defect
oculopharyngeal_muscular_dystrophy	congenital_disorder
oculopharyngeal_muscular_dystrophy	birth_defect
oculopharyngeal_muscular_dystrophy	congenital_abnormality
oculopharyngeal_muscular_dystrophy	congenital_anomaly
oculopharyngeal_muscular_dystrophy	imperfection
oculopharyngeal_muscular_dystrophy	clinical_symptom
oculopharyngeal_muscular_dystrophy	specifications
oculopharyngeal_muscular_dystrophy	pathological_state
oculopharyngeal_muscular_dystrophy	degenerative_disorder
oculopharyngeal_muscular_dystrophy	clinical_finding
oculopharyngeal_muscular_dystrophy	congenital_malformation
oculopharyngeal_muscular_dystrophy	respiratory_disorder
pulmonary_alveolar_proteinosis	disease_of_lung
pulmonary_alveolar_proteinosis	degenerative_disorder
pulmonary_alveolar_proteinosis	clinical_finding
pulmonary_alveolar_proteinosis	disease
pulmonary_alveolar_proteinosis	respiratory_disorder
pulmonary_alveolar_proteinosis	metabolic_disease
anodontia	hereditary_condition
anodontia	genetic_disorder
anodontia	genetic_disease
anodontia	genetic_abnormality
anodontia	inherited_disease
anodontia	genetic_defect
anodontia	inherited_disorder
anodontia	hereditary_disease
anodontia	congenital_disease
anodontia	malady
anodontia	illness
anodontia	sickness
anodontia	disorder
anodontia	disease
anodontia	congenital_defect
anodontia	congenital_disorder
anodontia	birth_defect
anodontia	congenital_abnormality
anodontia	congenital_anomaly
anodontia	defect
anodontia	anomaly
anodontia	imperfection
anodontia	clinical_symptom
anodontia	clinical_finding
anodontia	facial_dysmorphism
anodontia	congenital_malformation
paediatric_oncology	medical_oncology
paediatric_oncology	oncology
neurohormone	endocrine
neurohormone	hormone
neurohormone	signaling_molecule
neurohormone	cell_signaling
neurohormone	secretion
neurohormone	biofluid
neurohormone	body_fluid
pulmonary_capillary_hemangiomatosis	vascular_disease
pulmonary_capillary_hemangiomatosis	respiratory_disorder
pulmonary_capillary_hemangiomatosis	soft_tissue_lesion
pulmonary_capillary_hemangiomatosis	clinical_finding
pulmonary_capillary_hemangiomatosis	angiomatosis
pulmonary_capillary_hemangiomatosis	disease
pulmonary_capillary_hemangiomatosis	precapillary_pulmonary_hypertension
pulmonary_capillary_hemangiomatosis	pulmonary_hypertension
multiple_cranial_neuropathy	neuropathy
multiple_cranial_neuropathy	clinical_finding
multiple_cranial_neuropathy	disease
brain_damage	brain_injury
brain_damage	harm
brain_damage	injury
brain_damage	trauma
brain_damage	hurt
brain_damage	neurological_disorder
brain_damage	neurological_disease
brain_damage	nervous_disorder
brain_damage	accidental_injury
brain_damage	malady
brain_damage	illness
brain_damage	sickness
brain_damage	disorder
brain_damage	disease
brain_damage	damage
brain_damage	pathological_state
brain_damage	neurological_lesion
brain_damage	clinical_finding
neuropathologist	healthcare_professional
neuropathologist	physician
neuropathologist	specialized_physician
neuropathologist	worker
neuropathologist	medical_practitioner
neuropathologist	medical_doctor
diabetic_autonomic_neuropathy	autonomic_neuropathy
diabetic_autonomic_neuropathy	neuropathy
diabetic_autonomic_neuropathy	clinical_finding
diabetic_autonomic_neuropathy	diabetic_neuropathy
diabetic_autonomic_neuropathy	disease
neuron-specific_enolase	enolase
neuron-specific_enolase	enzyme
neuron-specific_enolase	lyase
neuron-specific_enolase	protein
neuropraxia	neurological_lesion
neuropraxia	neuropathy
neuropraxia	clinical_finding
neuropraxia	disease
neuropraxia	nerve_damage
neuropraxia	body_structure
neuropraxia	damage
neuropraxia	injury
motor_polyneuropathy	neuropathy
motor_polyneuropathy	clinical_finding
motor_polyneuropathy	disease
motor_polyneuropathy	peripheral_nerve_disease
motor_polyneuropathy	polyneuropathy
continuous_electrocardiogram	clinical_evaluation
continuous_electrocardiogram	cardiovascular_investigation
continuous_electrocardiogram	electrocardiogram
psychodynamic_psychotherapy	therapy
psychodynamic_psychotherapy	therapeutic_procedure
psychodynamic_psychotherapy	psychotherapy
microbe	microorganism
castrate-resistant_prostate_cancer	malignant_tumor
castrate-resistant_prostate_cancer	abdominal_mass
castrate-resistant_prostate_cancer	clinical_finding
castrate-resistant_prostate_cancer	pelvic_mass
castrate-resistant_prostate_cancer	disease
castrate-resistant_prostate_cancer	cancer_of_prostate
castrate-resistant_prostate_cancer	cancer
biopsy_of_bone	biopsy
biopsy_of_bone	removal
cervicogenic_headache	pain
cervicogenic_headache	clinical_finding
cervicogenic_headache	craniofacial_pain
cervicogenic_headache	neurological_finding
cervicogenic_headache	headache
pneumocystis	eukaryotes
oral_administration	route_of_administration
oral_administration	parenteral
protooncogene	gene
protooncogene	factor
protooncogene	genetic_information
protooncogene	nucleic_acid_sequence
muscimol	biological_agent
muscimol	microbial_agent
muscimol	toxic_substance
muscimol	mycotoxin
muscimol	toxin
muscimol	drug
completion_pneumonectomy	removal
completion_pneumonectomy	procedure
completion_pneumonectomy	surgical_removal
completion_pneumonectomy	excision
completion_pneumonectomy	pneumonectomy
bone_grafting	surgical_operation
bone_grafting	surgical_procedure
bone_grafting	surgery
bone_grafting	surgical_process
bone_grafting	intervention
bone_grafting	medical_procedure
palliation	easing
palliation	relief
palliation	alleviation
palliation	decline
palliation	step-down
palliation	abatement
palliation	cutback
palliation	lessening
palliation	discount
palliation	reduction
palliation	decrease
bone_flap	surgical_material
bone_flap	flap
bone_flap	bone
bone_flap	portion
inflammation	clinical_symptom
inflammation	malady
inflammation	illness
inflammation	sickness
inflammation	disorder
inflammation	disease
inflammation	pathological_state
inflammation	body_structure
inflammation	pathological_process
right_pneumothorax	pneumothorax
right_pneumothorax	clinical_finding
right_pneumothorax	disease
large_head	clinical_finding
large_head	disease
elbow_joint	synovial_joint
elbow_joint	joint
elbow_joint	articulation
elbow_joint	body_part
old_age_psychiatry	psychiatry
cancer_of_skin	soft_tissue_mass
cancer_of_skin	soft_tissue_lesion
cancer_of_skin	clinical_finding
cancer_of_skin	disease
cancer_of_skin	malignant_tumor
cancer_of_skin	skin_lesion
cancer_of_skin	cancer
neurotransmitter	neurochemical
periodontia	specialty
periodontia	dentistry
periodontia	dental_medicine
periodontia	medicine
periodontia	medical_specialty
periodontia	medical_science
periodontia	practice_of_medicine
radical_cystoprostatectomy	radical_prostatectomy
radical_cystoprostatectomy	surgical_removal
radical_cystoprostatectomy	radical_cystectomy
radical_cystoprostatectomy	removal
radical_cystoprostatectomy	operative_procedure
radical_cystoprostatectomy	prostatectomy
radical_cystoprostatectomy	excision
radical_cystoprostatectomy	procedure
oral_morphine	morphine
oral_morphine	opiate
group_psychotherapy	psychotherapy
group_psychotherapy	therapy
group_psychotherapy	medical_care
group_psychotherapy	medical_aid
group_psychotherapy	treatment
group_psychotherapy	intervention
group_psychotherapy	aid
group_psychotherapy	attention
group_psychotherapy	health_care
group_psychotherapy	care
group_psychotherapy	therapeutic_procedure
paraneoplastic_peripheral_neuropathy	paraneoplastic_neuropathy
paraneoplastic_peripheral_neuropathy	neuropathy
paraneoplastic_peripheral_neuropathy	clinical_finding
paraneoplastic_peripheral_neuropathy	disease
paraneoplastic_peripheral_neuropathy	peripheral_nerve_disease
paraneoplastic_peripheral_neuropathy	peripheral_neuropathy
ovarian_cancer	malady
ovarian_cancer	illness
ovarian_cancer	sickness
ovarian_cancer	disorder
ovarian_cancer	disease
